phase,mod_id,mod_name,object_type,object_name,source_file,source_exists,source_has_ai_weight,policy_recommendation,priority_band,minimum_v1_intervention,status,reason
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_iodizium_mines,common/buildings/giga_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_iodizium_plant,common/buildings/giga_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_iodizium_research,common/buildings/giga_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_katzen_capital,common/buildings/giga_flusion_buildings.txt,yes,yes,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_katzen_synthetizer,common/buildings/giga_flusion_buildings.txt,yes,yes,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_katzen_terraformer,common/buildings/giga_flusion_buildings.txt,yes,yes,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_living_metal_infusion_plant,common/buildings/giga_amb_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_maginot_global_bunker,common/buildings/giga_maginot_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_maginot_stronghold,common/buildings/giga_maginot_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_amalgamation,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_anti_deviancy,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_diplomacy,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_entertainment,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_factory,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_foundry,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_hell,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_livestock,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_refinery,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_research,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_robot,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_sanctuary,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_training,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_unity,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matrioshka_brain_uplink_virtual,common/buildings/giga_matrioshka_brain_uplinks.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_matter_synthesizer,common/buildings/giga_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_mega_housing,common/buildings/giga_ring_world_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_mega_housing_communal,common/buildings/giga_ring_world_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_mega_housing_hive,common/buildings/giga_ring_world_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_mega_housing_machine,common/buildings/giga_ring_world_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_mega_storage,common/buildings/giga_ring_world_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_megaworkshop,common/buildings/giga_amb_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_megaworkshop_hub,common/buildings/giga_amb_buildings.txt,yes,no,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_paluush_capital,common/buildings/giga_buildings.txt,yes,yes,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
P10,1121692237,Gigastructural Engineering & More (4.4),building,building_giga_paluush_homes,common/buildings/giga_buildings.txt,yes,yes,planetary_capacity_audit,planetary_and_building_capacity,defer_broad_planet_automation_override,deferred,minimum V1 intervention is defer_broad_planet_automation_override
