benefit_class,object_type,object_id,role,strategic_tags,evidence_kind,valuation_status,formula_status,benefit_amount,source_terms,matched_modifier_keys,matched_tags,priority_score,can_demolish,can_build,can_be_disabled,has_destroy_trigger,winning_mod_name,winning_file
amenities,building,gpm_building_exotic_park,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2500.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Guilli's Planet Modifiers and Features,common\buildings\gpm_buildings.txt
amenities,building,holding_communal_housing_outreach,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,750.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
amenities,building,holding_noble_vacation_homes,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-3000.0,amenities,planet_amenities_add|planet_amenities_no_happiness_add,,0.0,default,default,default,no,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
amenities,building,mem_building_ancient_palace,capital_world,capital_or_empire_unique_candidate,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1200.0,amenities,planet_amenities_add,,35.0,yes,no,default,no,More Events Mod,common\buildings\mem_vazuran_buildings.txt
amenities,district,district_city_katzen,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1000.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\00_giga_urban_districts.txt
amenities,district,district_giga_frameworld_amenities,strategic_support,none,text_or_structural_signal,detected_unvalued,detected_no_formula,0,amenities,,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
amenities,district,district_giga_frameworld_amenities_dystopian,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,500.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
amenities,district,district_giga_frameworld_amenities_gestalt,strategic_support,none,text_or_structural_signal,detected_unvalued,detected_no_formula,0,amenities,,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_frameworld_districts.txt
amenities,district,district_maginot_ringworld_barracks,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,5000.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_maginot_districts.txt
amenities,district,district_maginot_world_barracks,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1000.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_maginot_districts.txt
amenities,district,district_maginot_world_barracks_wilderness,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1000.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\districts\giga_maginot_districts.txt
amenities,district,district_pd_garden_arcology_urban_1,strategic_support,cannot_demolish,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,-0.025,amenities,pop_amenities_usage_mult,,0.0,no,default,default,no,Planetary Diversity - More Arcologies,common\districts\pd_arcology_districts.txt
amenities,starbase_building,market_computers,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.15,amenities,planet_amenities_mult,,0.0,default,default,default,no,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
amenities,starbase_building,tv_studio,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.1,amenities,planet_amenities_mult,,0.0,default,default,default,no,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
amenities,zone,zone_alderson_housing_optimization,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.15,amenities,planet_amenities_mult,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\zones\giga_zones.txt
amenities,zone,zone_broken_shackles_memorial,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,500.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Stellaris vanilla,common\zones\02_special_zones.txt
amenities,zone,zone_giga_flusion_fort,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,500.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\zones\giga_zones.txt
amenities,zone,zone_giga_flusion_fort_wilderness,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,500.0,amenities,planet_amenities_add,,0.0,default,default,default,no,Gigastructural Engineering & More (4.4),common\zones\giga_zones.txt
amenities,zone,zone_mem_pov_research_university,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.01,amenities,pop_amenities_usage_mult,,0.0,default,default,default,no,More Events Mod,common\zones\mem_zones.txt
blocker_district_capacity,building,building_automation_1,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,1.25,blocker|district,district_automated_workforce|district_limit,,0.0,default,default,default,no,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_2,strategic_support,none,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,0.5,blocker|district,district_automated_workforce,,0.0,default,no,default,no,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_farmer_1,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_farmer_2,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots|uses_district_set,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_miner_1,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_miner_2,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_technician_1,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_automation_technician_2,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\01_pop_assembly_buildings.txt
blocker_district_capacity,building,building_bio_reactor,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_farming_district_or_building,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_bio_reactor_2,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_farming_district_or_building,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_bioelectric_stimulator_3,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_generator_district_or_building,,0.0,yes,no,default,yes,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
blocker_district_capacity,building,building_bioelectric_stimulator_4,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_generator_district_or_building,,0.0,yes,no,default,yes,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
blocker_district_capacity,building,building_capital_wilderness,capital_world,cannot_demolish|capital_or_empire_unique_candidate|has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,num_free_districts,,10.0,no,no,no,yes,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
blocker_district_capacity,building,building_churning_tunnels_3,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_mining_district_or_building,,0.0,yes,no,default,yes,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
blocker_district_capacity,building,building_churning_tunnels_4,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_mining_district_or_building,,0.0,yes,no,default,yes,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
blocker_district_capacity,building,building_clone_vats,habitat_growth_center,habitat_growth_center|has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,free_district_slots,,450.0,default,default,default,yes,Stellar AI Director,common\buildings\zzzz_staid_07_pop_assembly_buildings.txt
blocker_district_capacity,building,building_colony_shelter,strategic_support,cannot_demolish,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,uses_district_set,,0.0,no,no,no,no,Stellaris vanilla,common\buildings\00_capital_buildings.txt
blocker_district_capacity,building,building_coordinated_fulfillment_center_1,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,uses_district_set,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
blocker_district_capacity,building,building_coordinated_fulfillment_center_2,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,uses_district_set,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
blocker_district_capacity,building,building_energy_grid,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_generator_district_or_building,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_energy_nexus,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_generator_district_or_building,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_farming_districts_1,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,2.0,blocker|district,district_farming_max_add|has_any_capped_planet_farming_district,,0.0,default,default,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_farming_districts_2,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,4.0,blocker|district,district_farming_max_add|has_any_capped_planet_farming_district,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_farming_districts_3,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,6.0,blocker|district,district_farming_max_add|has_any_capped_planet_farming_district,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_farming_districts_4,strategic_support,has_destroy_trigger,numeric_modifier,numeric_value_preserved,resource_or_modifier_amount,8.0,blocker|district,district_farming_max_add|has_any_capped_planet_farming_district,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
blocker_district_capacity,building,building_food_processing_center,strategic_support,has_destroy_trigger,numeric_modifier_zero_sum,numeric_value_preserved,resource_or_modifier_amount,0.0,blocker|district,has_any_farming_district_or_building,,0.0,default,no,default,yes,Stellaris vanilla,common\buildings\03_resource_buildings.txt
