building_id,primary_role,primary_role_score,readiness_phase,gate_reasons,build_plan_candidate,repeatable_candidate,capital_tier_gate,fallback_building_id,fallback_primary_role_score,fallback_reason,readiness_status,prerequisites,potential_allow_gates,potential_allow_gate_atoms,event_flags,unlock_flags,is_upgrade_terminal,upgrade_terminal,upgrade_chain_to_terminal,colony_class,category,winning_mod_name,winning_file
esc_building_stellar_energy_tower,generator_world,42.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,esc_tech_stellar_energy_tower,allow;potential;trigger,,ESC_COUNTRY_FLAG_killed_stellarite_devourer;ESC_GLOBAL_FLAG_stellarite_tech_forbidden,,yes,esc_building_stellar_energy_tower,esc_building_stellar_energy_tower,generic_planet_or_special,resource,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
building_solar_farm,generator_world,10.0,base_available,,yes,yes,no,,0.0,,base_available,,,,,,yes,building_solar_farm,building_solar_farm,generic_planet_or_special,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
building_amusement_megaplex,generator_world,10.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_amusement_megaplex,building_amusement_megaplex,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_augmentation_bazaars,generator_world,8.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,allow;potential,,,,yes,building_augmentation_bazaars,building_augmentation_bazaars,generic_planet_or_special,trade,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
building_corporate_clinics,generator_world,8.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_corporate_clinics,building_corporate_clinics,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_frameworld_outpost,generator_world,1.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_frameworld_outpost,building_frameworld_outpost,frameworld,government,Gigastructural Engineering & More (4.4),common\buildings\giga_frameworld_buildings.txt
building_giga_aeternum_quantum_reactor,generator_world,1000.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_aeternum_quantum_reactor,building_giga_aeternum_quantum_reactor,generic_planet_or_special,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_aeternum_buildings.txt
building_giga_flusion_fusion_power_plant,generator_world,65.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_giga_flusion_fusion_power_plant,building_giga_flusion_fusion_power_plant,generic_planet_or_special,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_flusion_buildings.txt
building_giga_gas_giant_habitation_module,generator_world,312.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_flusion_fusion_power_plant,65.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_giga_gas_giant_habitation_module,building_giga_gas_giant_habitation_module,habitat,resource,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
building_low_tech_power_plant,generator_world,8.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_low_tech_power_plant,building_low_tech_power_plant,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\16_first_contact_buildings.txt
building_mp_underground_bunker,generator_world,1.0,conditional_scripted,not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential,,,,yes,building_mp_underground_bunker,building_mp_underground_bunker,generic_planet_or_special,government,More Primitives,common\buildings\mp_primitive_buildings.txt
building_private_security,generator_world,10.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_private_security,building_private_security,generic_planet_or_special,government,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_underground_clubs,generator_world,10.0,conditional_scripted,scripted_potential_allow,yes,yes,no,building_giga_gas_giant_habitation_module,312.0,same_role_available_before_target_unlock,fallback_available,,potential;trigger,,,,yes,building_underground_clubs,building_underground_clubs,generic_planet_or_special,amenity,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
building_fe_mine_1,mining_world,86.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,fe_mine_1_can_build,,no,building_fe_mine_2,building_fe_mine_1|building_fe_mine_2,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
building_fe_mine_2,mining_world,186.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,allow;potential;trigger,,fe_mine_1_can_build,,yes,building_fe_mine_2,building_fe_mine_2,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
building_hive_primitive_mine,mining_world,30.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,potential,,atomic_age;early_space_age;industrial_age;machine_age;steam_age,,yes,building_hive_primitive_mine,building_hive_primitive_mine,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\11_primitive_buildings.txt
building_mem_colony_ship_mining_outpost,mining_world,6.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,potential,,mem_use_custom_primitive_buildings,,yes,building_mem_colony_ship_mining_outpost,building_mem_colony_ship_mining_outpost,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_colony_ship_buildings.txt
building_mem_primitive_mine,mining_world,6.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,potential,,mem_use_custom_primitive_buildings,,yes,building_mem_primitive_mine,building_mem_primitive_mine,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_primitive_buildings.txt
building_mp_machine_primitive_mine,mining_world,30.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,no,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,potential,,singularity_age;singularity_age_servitor,,yes,building_mp_machine_primitive_mine,building_mp_machine_primitive_mine,generic_planet_or_special,resource,More Primitives,common\buildings\mp_primitive_buildings.txt
building_primitive_mine,mining_world,30.0,after_event_flag,event_flag;not_build_plan_candidate;scripted_potential_allow,no,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,,potential,,atomic_age;early_space_age;industrial_age;machine_age;steam_age,,yes,building_primitive_mine,building_primitive_mine,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\11_primitive_buildings.txt
building_factory_upkeep_1,mining_world,10.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_luxuries_1,potential;trigger,,,,yes,building_factory_upkeep_1,building_factory_upkeep_1,generic_planet_or_special,manufacturing,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
building_foundry_upkeep_1,mining_world,10.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_alloys_1,potential;trigger,,,,yes,building_foundry_upkeep_1,building_foundry_upkeep_1,generic_planet_or_special,manufacturing,Stellaris vanilla,common\buildings\04_manufacturing_buildings.txt
building_materiality_engine,mining_world,12.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_materiality_engine,potential,,,,yes,building_materiality_engine,building_materiality_engine,generic_planet_or_special,manufacturing,Stellaris vanilla,common\buildings\23_shroud_buildings.txt
building_mem_woorskyr_biofuel_refinery,mining_world,5.0,after_prerequisite,not_build_plan_candidate;scripted_potential_allow;technology_prerequisite,no,no,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_mem_woorskyr_habitation,potential,,,,yes,building_mem_woorskyr_biofuel_refinery,building_mem_woorskyr_biofuel_refinery,generic_planet_or_special,resource,More Events Mod,common\buildings\mem_scfe_buildings.txt
building_mineral_purification_hub,mining_world,34.5,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_mineral_purification_2,allow;potential;trigger,,,,yes,building_mineral_purification_hub,building_mineral_purification_hub,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\03_resource_buildings.txt
building_mineral_purification_plant,mining_world,21.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_mineral_purification_1,potential;trigger,,,,no,building_mineral_purification_hub,building_mineral_purification_plant|building_mineral_purification_hub,generic_planet_or_special,resource,Stellaris vanilla,common\buildings\03_resource_buildings.txt
building_woorskyr_biofuel_refinery,mining_world,5.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_woorskyr_biofuel_refinery,allow;potential,,,,yes,building_woorskyr_biofuel_refinery,building_woorskyr_biofuel_refinery,generic_planet_or_special,resource,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
esc_building_magmaminer_1,mining_world,30.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,esc_tech_magmaminer_1,allow;potential;trigger,,ESC_GLOBAL_FLAG_mantle_mining_facility_forbidden,,no,esc_building_magmaminer_2,esc_building_magmaminer_1|esc_building_magmaminer_2,generic_planet_or_special,resource,Extra Ship Components NEXT,common\buildings\esc_buildings_resources.txt
esc_building_magmaminer_2,mining_world,60.0,after_prerequisite,event_flag;scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,esc_tech_magmaminer_2,allow;potential;trigger,,ESC_GLOBAL_FLAG_mantle_mining_facility_forbidden,,yes,esc_building_magmaminer_2,esc_building_magmaminer_2,generic_planet_or_special,resource,Extra Ship Components NEXT,common\buildings\esc_buildings_resources.txt
gpm_building_mining_nanite_nexus,mining_world,10.0,after_prerequisite,scripted_potential_allow;technology_prerequisite,yes,yes,no,building_giga_pcc_scrap_pile,66.0,same_role_available_before_target_unlock,fallback_available,tech_gpm_precursor_mines_discovery_2,potential;trigger,,,,yes,gpm_building_mining_nanite_nexus,gpm_building_mining_nanite_nexus,generic_planet_or_special,resource,Guilli's Planet Modifiers and Features,common\buildings\gpm_buildings.txt
building_aspmod_primitive_mine,mining_world,6.0,base_available,not_build_plan_candidate,no,yes,no,,0.0,,base_available,,,,,,yes,building_aspmod_primitive_mine,building_aspmod_primitive_mine,generic_planet_or_special,resource,Archaeology Story Pack 4.4.1,common\buildings\aspmod_buildings.txt
