surface,folder,merge_model,load_position,game_registry_id,steam_id,display_name,source_kind,root,folder_exists,file_count,object_count,ai_weight_object_count,parse_error_count
component_sets,component_sets,last_definition_wins_by_object_id,7,mod/ugc_3691866974.mod,3691866974,RustyVanillaRooms,enabled_mod,c:\steam\steamapps\workshop\content\281990\3691866974,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,7,mod/ugc_3691866974.mod,3691866974,RustyVanillaRooms,enabled_mod,c:\steam\steamapps\workshop\content\281990\3691866974,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,7,mod/ugc_3691866974.mod,3691866974,RustyVanillaRooms,enabled_mod,c:\steam\steamapps\workshop\content\281990\3691866974,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,7,mod/ugc_3691866974.mod,3691866974,RustyVanillaRooms,enabled_mod,c:\steam\steamapps\workshop\content\281990\3691866974,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,7,mod/ugc_3691866974.mod,3691866974,RustyVanillaRooms,enabled_mod,c:\steam\steamapps\workshop\content\281990\3691866974,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
on_actions,on_actions,additive_object_merge,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,8,mod/ugc_1591647610.mod,1591647610,*Remastered Human Portraits,enabled_mod,c:\steam\steamapps\workshop\content\281990\1591647610,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
on_actions,on_actions,additive_object_merge,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,9,mod/ugc_3273853969.mod,3273853969,CyberneticHumansExpanded,enabled_mod,c:\steam\steamapps\workshop\content\281990\3273853969,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
on_actions,on_actions,additive_object_merge,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,10,mod/ugc_2831641558.mod,2831641558,Human Union,enabled_mod,c:\steam\steamapps\workshop\content\281990\2831641558,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
on_actions,on_actions,additive_object_merge,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
ship_sizes,ship_sizes,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
section_templates,section_templates,last_definition_wins_by_section_key,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
component_templates,component_templates,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
component_sets,component_sets,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
global_ship_designs,global_ship_designs,last_definition_wins_by_design_name,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
districts,districts,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
zones,zones,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
zone_slots,zone_slots,last_definition_wins_by_object_id,11,mod/ugc_2807625132.mod,2807625132,More Human Clothes nach 3.4,enabled_mod,c:\steam\steamapps\workshop\content\281990\2807625132,no,0,0,0,0
economic_plans,economic_plans,additive_object_merge,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
ai_budget,ai_budget,top_level_duplicate_unproven; category/resource duplicates allowed,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
ai_planet_specialization,ai_planet_specialization,folder_absent_in_local_4.4.5,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
colony_types,colony_types,last_definition_wins_by_object_id,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
colony_automation,colony_automation,last_definition_wins_by_object_id,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
colony_automation_categories,colony_automation_categories,last_definition_wins_by_object_id,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
on_actions,on_actions,additive_object_merge,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
megastructures,megastructures,last_definition_wins_by_object_id,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
starbase_modules,starbase_modules,last_definition_wins_by_object_id,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
starbase_buildings,starbase_buildings,last_definition_wins_by_object_id,12,mod/ugc_2037107797.mod,2037107797,Stellerotica - Human Hair v2,enabled_mod,c:\steam\steamapps\workshop\content\281990\2037107797,no,0,0,0,0
