surface,object_id,load_position,steam_id,display_name,relative_file,reference_key,reference_value,target_surface,reference_status,source_file
zones,zone_pd_preserve,66,1732447147,Planetary Diversity - More Arcologies,common/zones/pd_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\pd_zones.txt
zones,zone_pd_command_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zones/pd_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\pd_zones.txt
zones,zone_pd_trade_market,66,1732447147,Planetary Diversity - More Arcologies,common/zones/pd_zones.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zones\pd_zones.txt
zone_slots,slot_pd_garden_arc_01,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_garden_arc_02,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_garden_arc_preserve,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_garden_arcology_urban_01,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_garden_arcology_urban_02,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_fortress_arc_01,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_fortress_arc_02,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_fortress_arc_command_nexus,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_fortress_arcology_urban_01,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_fortress_arcology_urban_02,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_commercial_arc_01,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_commercial_arc_02,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_commercial_arc_trade_market,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_commercial_arcology_urban_01,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
zone_slots,slot_pd_commercial_arcology_urban_02,66,1732447147,Planetary Diversity - More Arcologies,common/zone_slots/pd_zone_slots.txt,,,,no_explicit_zone_reference_detected,c:\steam\steamapps\workshop\content\281990\1732447147\common\zone_slots\pd_zone_slots.txt
